8.854799535706661118e+00,1.088956728299140408e+01,5.764626450570828453e+00,1.021338938459558499e+01,5.300149225238161677e+00,9.310696643584105203e+00,8.142560614624226645e+00,8.150511689866544174e+00,8.234073053846122647e+00,4.366465152797720073e+00
8.299598522759364272e+00,1.160636417498957584e+01,3.969481132612427743e+00,9.164464988074374929e+00,6.287378552265208143e+00,7.574105661803426592e+00,9.450687693370010578e+00,8.948182110227072883e+00,9.645259872070228724e+00,8.104664949584060807e+00
7.716202285260981064e+00,9.647413442951661366e+00,2.140786386823370080e+00,9.749283466778187801e+00,2.140786386823370080e+00,6.794746158391306246e+00,7.176617770856847045e+00,9.261571201745928406e+00,6.933294740668286771e+00,2.140786386823370080e+00
7.325751086043206683e+00,1.151216391940556072e+01,4.666340066198285008e+00,9.960620450716081820e+00,2.140786386823370080e+00,8.509142821765422582e+00,7.520873207946044303e+00,8.372026052011310782e+00,8.660131997679245686e+00,7.105041024957180262e+00
8.725528908639539338e+00,1.037602502247878355e+01,5.827760283483083725e+00,8.329174167112480376e+00,2.140786386823370080e+00,8.546709731285426770e+00,6.434960158450087064e+00,7.318053635601633466e+00,9.103917443191278380e+00,7.205122222873977300e+00
7.645329209865153075e+00,1.085396114219910579e+01,2.140786386823370080e+00,9.094809183713641332e+00,2.140786386823370080e+00,5.474582686423952183e+00,7.834511926310030461e+00,7.358905476798865308e+00,7.700614649143546764e+00,2.140786386823370080e+00
5.616957922397824099e+00,7.770980671071794355e+00,5.555867300667117092e+00,7.308002418171984260e+00,4.271037902880541637e+00,7.754748737568885275e+00,5.832053824618657956e+00,7.832732316086802982e+00,6.537038216964116799e+00,5.637135406998491582e+00
6.979137148767301291e+00,7.227742233109641035e+00,5.627978352265497364e+00,5.378402300511087475e+00,5.434417224530640134e+00,6.354944470018395464e+00,6.849697747338827192e+00,6.746152369677939298e+00,8.354259578301936884e+00,2.140786386823370080e+00
6.353258359694274660e+00,9.671942455720024867e+00,5.014815793488207163e+00,9.897443195949893635e+00,4.598859509112591226e+00,2.140786386823370080e+00,8.167364521032887126e+00,9.359999831687519034e+00,7.441506116671837034e+00,3.419441092547123695e+00
6.976839629202890691e+00,8.203083049381577396e+00,5.244976007952399932e+00,7.095182205670406361e+00,3.696184338807659842e+00,5.952453029281663532e+00,7.543245167652204763e+00,5.051305614609640671e+00,7.990042540755094791e+00,2.140786386823370080e+00
7.847405920223550879e+00,1.099163111489655442e+01,5.057127464769420655e+00,9.532016113945662283e+00,4.127538137278613739e+00,7.725607867537386930e+00,7.238911696567716270e+00,7.980175938393710311e+00,8.479038896166334993e+00,7.017958858113316545e+00
