8.845134077810326900e+00,1.087990182509506987e+01,5.754960992674494236e+00,1.020372392669925077e+01,5.290483767341827459e+00,9.301031185687772762e+00,8.132895156727892427e+00,8.140846231970209956e+00,8.224407595949788430e+00,4.356799694901385855e+00
8.289933064863031831e+00,1.159669871709324163e+01,3.959815674716093525e+00,9.154799530178038935e+00,6.277713094368873925e+00,7.564440203907092375e+00,9.441022235473674584e+00,8.938516652330738665e+00,9.635594414173894506e+00,8.094999491687726589e+00
7.706536827364646847e+00,9.637747985055327149e+00,2.131120928927035862e+00,9.739618008881853584e+00,2.131120928927035862e+00,6.785080700494972028e+00,7.166952312960512828e+00,9.251905743849594188e+00,6.923629282771952553e+00,2.131120928927035862e+00
7.316085628146872466e+00,1.150249846150922650e+01,4.656674608301950791e+00,9.950954992819745826e+00,2.131120928927035862e+00,8.499477363869088364e+00,7.511207750049710086e+00,8.362360594114976564e+00,8.650466539782911468e+00,7.095375567060846045e+00
8.715863450743203344e+00,1.036635956458244934e+01,5.818094825586749508e+00,8.319508709216147935e+00,2.131120928927035862e+00,8.537044273389092552e+00,6.425294700553752847e+00,7.308388177705299249e+00,9.094251985294945939e+00,7.195456764977643083e+00
7.635663751968818858e+00,1.084429568430277158e+01,2.131120928927035862e+00,9.085143725817307114e+00,2.131120928927035862e+00,5.464917228527617965e+00,7.824846468413696243e+00,7.349240018902531091e+00,7.690949191247212546e+00,2.131120928927035862e+00
5.607292464501489881e+00,7.761315213175460137e+00,5.546201842770782875e+00,7.298336960275650043e+00,4.261372444984207419e+00,7.745083279672551058e+00,5.822388366722323738e+00,7.823066858190468764e+00,6.527372759067782582e+00,5.627469949102157365e+00
6.969471690870967073e+00,7.218076775213306817e+00,5.618312894369163146e+00,5.368736842614753257e+00,5.424751766634305916e+00,6.345279012122061246e+00,6.840032289442492974e+00,6.736486911781605080e+00,8.344594120405602666e+00,2.131120928927035862e+00
6.343592901797940442e+00,9.662276997823692426e+00,5.005150335591872945e+00,9.887777738053557641e+00,4.589194051216257009e+00,2.131120928927035862e+00,8.157699063136552908e+00,9.350334373791184817e+00,7.431840658775502817e+00,3.409775634650789478e+00
6.967174171306556474e+00,8.193417591485243179e+00,5.235310550056065715e+00,7.085516747774072144e+00,3.686518880911325624e+00,5.942787571385329315e+00,7.533579709755870546e+00,5.041640156713306453e+00,7.980377082858760573e+00,2.131120928927035862e+00
7.837740462327216662e+00,1.098196565700022020e+01,5.047462006873086438e+00,9.522350656049329842e+00,4.117872679382279522e+00,7.715942409641052713e+00,7.229246238671382052e+00,7.970510480497376093e+00,8.469373438270000776e+00,7.008293400216982327e+00
8.154531944017863410e+00,8.750539623537912703e+00,5.463887600844963721e+00,9.328346345519957339e+00,5.490631094593146244e+00,5.552057507976867257e+00,7.099600903713037425e+00,8.459543978516110840e+00,7.528193212708544024e+00,2.131120928927035862e+00
8.053406441940822447e+00,1.098728373505494815e+01,2.131120928927035862e+00,7.441761188666776050e+00,6.266376157729252938e+00,6.911399104405890448e+00,7.968530132383590647e+00,7.929065143581016883e+00,8.861907093915458944e+00,7.105687411470422710e+00
7.117323092526053330e+00,8.694557422924866330e+00,5.618071096454288593e+00,8.584434056856380835e+00,5.956327271415013058e+00,4.684148782456562188e+00,7.255854688414956399e+00,8.976839978273464027e+00,7.896428962084858227e+00,2.131120928927035862e+00
6.829518368260294459e+00,1.044509458133901880e+01,5.215153601569250341e+00,9.311464809252552044e+00,2.131120928927035862e+00,7.074471351130128483e+00,7.475999327128502792e+00,7.471893042597459456e+00,8.683861107064270612e+00,2.131120928927035862e+00
8.194449056617786553e+00,9.733465803039420550e+00,5.492174651221986892e+00,9.123335606410755361e+00,5.430916202656591807e+00,5.951209140358326266e+00,7.433781469620623916e+00,9.258710139764417590e+00,7.546527942201405104e+00,2.131120928927035862e+00
7.647402553961098803e+00,7.608575804445570689e+00,5.941832455105099164e+00,6.640210368975282051e+00,4.300948453596731724e+00,8.927686341307694562e+00,7.199906879244658775e+00,4.792349121183003824e+00,8.798166752796888090e+00,3.658606721813643325e+00
8.616062447612211628e+00,1.120311450629223593e+01,5.495020423103639473e+00,9.648459248409121614e+00,5.695856384805303207e+00,6.746508195347661108e+00,8.054064879907933516e+00,8.553312235247320316e+00,8.765832926225677113e+00,6.787401149335616779e+00
6.546938169257031426e+00,8.894455843492073299e+00,4.762713422867735247e+00,9.643975481278985740e+00,5.488683167595237222e+00,6.523918840736198099e+00,7.424900216790781826e+00,8.871490399490722822e+00,7.632788132693193006e+00,2.131120928927035862e+00
6.282371589337933493e+00,1.045243407856309403e+01,2.131120928927035862e+00,9.636386792951380897e+00,3.895158921743061775e+00,8.648761803616215715e+00,7.391262596192543555e+00,7.037831539173385664e+00,8.554814841984857310e+00,4.446322146399714015e+00
6.917853485868160845e+00,1.012583443704493114e+01,3.728027345737555009e+00,9.143002247610422017e+00,4.702995389611670518e+00,8.198288670217387164e+00,6.314576155178263761e+00,6.552816728592078199e+00,7.433643038351131160e+00,5.172797776740568843e+00
8.155218412024126451e+00,7.423502557133404345e+00,5.019099615349757570e+00,7.066013231945531992e+00,2.131120928927035862e+00,7.596345988598672605e+00,6.510225698956831231e+00,8.499562138697186242e+00,8.383394613615566371e+00,5.152467257716602411e+00
7.892415554298336744e+00,1.121816726895023919e+01,4.980773833879544199e+00,9.194587880922899359e+00,4.461324352433255314e+00,7.043529277560477198e+00,7.612326798747515610e+00,7.785316665701238037e+00,7.977463790434864421e+00,6.584968147192578947e+00
7.500284387241483941e+00,1.049713551074489715e+01,5.245949315696102566e+00,8.707144916651184730e+00,4.579896751728538717e+00,6.828836078361232964e+00,6.552353047583481249e+00,6.632846159141638331e+00,8.648414403409137918e+00,6.586106208350655855e+00
5.721861527650843549e+00,7.757284819503961870e+00,5.406217648007990206e+00,9.624019542928433424e+00,3.613873021329568225e+00,5.074943911155297194e+00,5.996805179507918027e+00,5.757361543698789497e+00,6.942041749534704209e+00,4.098497515178623374e+00
7.143039169798765187e+00,8.278619109797721975e+00,4.883446216012266028e+00,5.561314822624378706e+00,3.736238602958172450e+00,1.000098537204563698e+01,6.329563922923943764e+00,7.766030416289799732e+00,8.433631848777324080e+00,4.059817518011728410e+00
8.055275323496392303e+00,1.159285927767307456e+01,4.957256189278483660e+00,1.019337286876664983e+01,5.036334267224423122e+00,8.201129244003430685e+00,8.118384499339999394e+00,7.168794736721027405e+00,8.694566869800205211e+00,2.131120928927035862e+00
7.292875130007210771e+00,8.577625445013410399e+00,4.920750401395034501e+00,8.215027643043519845e+00,2.131120928927035862e+00,6.238858282003881151e+00,7.688870157244771519e+00,7.406683159102691150e+00,8.285543794522389760e+00,2.131120928927035862e+00
7.734790197608681694e+00,8.115991262095395342e+00,6.002424854830385570e+00,9.326659654754573481e+00,4.635913023789494325e+00,6.589940287604854952e+00,6.750147665246254647e+00,9.554659315690848587e+00,8.795835023983469725e+00,5.295361918961416947e+00
2.131120928927035862e+00,9.991447991746847279e+00,2.131120928927035862e+00,9.165225075595820670e+00,2.131120928927035862e+00,9.084878477027206856e+00,6.227426481446787676e+00,5.999858726896591499e+00,7.078147627579714829e+00,2.131120928927035862e+00
6.595206673509451001e+00,5.632653257517035605e+00,2.131120928927035862e+00,7.115662694282327116e+00,4.333443014717063946e+00,2.828940747430902292e+00,4.893478298902907753e+00,7.385610575722188820e+00,5.662914349808057857e+00,2.131120928927035862e+00
5.572007142211755415e+00,8.845351718213002812e+00,4.350518523296840634e+00,8.331365947673372574e+00,4.935596059584979045e+00,8.956695288586765002e+00,7.021853176843798394e+00,9.144920472711255854e+00,7.177314030036448855e+00,2.131120928927035862e+00
7.784437973785638398e+00,7.595949923396585923e+00,5.807343095624594831e+00,7.172767376652285698e+00,5.163886093839011870e+00,6.114780413083837907e+00,6.885416174451968629e+00,4.969420535001765948e+00,8.926106283206829417e+00,4.928216706378577783e+00
7.112924694420906135e+00,8.109646390637024638e+00,5.994409334964273306e+00,1.008729257943287827e+01,2.131120928927035862e+00,6.207724776023328950e+00,6.925376028721689892e+00,9.653009144320925827e+00,8.451630157701972124e+00,6.172027131700965619e+00
7.830380907109646849e+00,6.842080620776512134e+00,5.645847844851721753e+00,6.603020053533326994e+00,2.131120928927035862e+00,9.037457109996893223e+00,6.472542647432600660e+00,7.741263223761712275e+00,7.495368145890513922e+00,5.723777291873798134e+00
8.207404428109736472e+00,9.981645857293706570e+00,2.131120928927035862e+00,8.023570255971581133e+00,2.131120928927035862e+00,7.510931530954854551e+00,6.736528890103516076e+00,7.004980121916005942e+00,8.617981213318019584e+00,6.283863154943864160e+00
5.961093355579646591e+00,5.193739062460790201e+00,4.531416264934660987e+00,5.640115201791477517e+00,2.131120928927035862e+00,4.303569609393367301e+00,4.761021264462744540e+00,5.140674242696480434e+00,6.697141388129049133e+00,2.131120928927035862e+00
7.611561461692134323e+00,8.202726101142626902e+00,5.792177831840265689e+00,8.357348780429246560e+00,4.151703074147681249e+00,1.075630357527854741e+01,6.994130572064242379e+00,8.181906353028823631e+00,7.346785459494253878e+00,4.520859153085821980e+00
8.131415121703939874e+00,1.157770622101359059e+01,2.131120928927035862e+00,1.051922939550787461e+01,5.466274337730625099e+00,7.794360654379213216e+00,8.345026262670646844e+00,8.744188648070808867e+00,8.875196331908664860e+00,2.131120928927035862e+00
7.523762759004394951e+00,8.378684719247289081e+00,5.849056638979169165e+00,4.237719199462292252e+00,4.833838436172769981e+00,6.857249056659670217e+00,7.238486383885047282e+00,8.153300566048166331e+00,8.783435621965750784e+00,4.255606677799530502e+00
6.307726432584351173e+00,1.048592913277800953e+01,2.131120928927035862e+00,8.892668677773787778e+00,2.131120928927035862e+00,2.131120928927035862e+00,7.234506274560589922e+00,6.644901402421530712e+00,7.473014466288852908e+00,2.131120928927035862e+00
5.636908776503102736e+00,1.162119680314416748e+01,5.647085461974038267e+00,7.808821518542644391e+00,5.560821223464483154e+00,4.803656202738631364e+00,9.907893493712316868e+00,7.600548943131251178e+00,8.092060887865695662e+00,2.131120928927035862e+00
7.028462553131070045e+00,5.534408532824931726e+00,5.499338754995878986e+00,7.463670347749998157e+00,2.131120928927035862e+00,6.903365754357691841e+00,5.582440076427205966e+00,6.326441742422068693e+00,8.536969545459797359e+00,4.807634283073973336e+00
6.340203097270035393e+00,1.009715311242703351e+01,2.131120928927035862e+00,9.334597910703244850e+00,2.131120928927035862e+00,7.478030809864764983e+00,7.187740725169740053e+00,7.689400630985937291e+00,8.402573095206740561e+00,2.131120928927035862e+00
